worker_id,skill,skill_match,distance,availability,experience,rating,workload,experience_score,rating_score,distance_score,workload_score,match_score,selected
795,Plumbing,1,10.94,0,6,4.1,9,0.3,0.82,0.45300000000000007,0.09999999999999998,56.26,1
796,Painting,1,12.89,1,9,4.0,7,0.45,0.8,0.3554999999999999,0.30000000000000004,72.61,0
797,Painting,1,4.33,0,6,3.9,3,0.3,0.78,0.7835,0.7,68.47,0
798,Gardening,1,4.63,1,9,3.6,2,0.45,0.72,0.7685,0.8,85.07000000000001,1
799,Carpentry,0,1.31,1,7,3.9,9,0.35,0.78,0.9345,0.09999999999999998,45.989999999999995,1
800,Painting,1,6.78,0,9,4.5,10,0.45,0.9,0.661,0.0,61.72,0
801,Painting,1,11.42,1,18,4.2,7,0.9,0.8400000000000001,0.42900000000000005,0.30000000000000004,78.98,1
802,Painting,0,17.23,1,12,4.8,1,0.6,0.96,0.13849999999999996,0.9,42.370000000000005,0
803,Painting,1,13.51,0,8,3.9,10,0.4,0.78,0.3245,0.0,53.28999999999999,0
804,Electrical,1,8.99,1,8,4.2,10,0.4,0.8400000000000001,0.5505,0.0,73.41,1
805,Electrical,1,19.09,0,18,4.3,2,0.9,0.86,0.045499999999999985,0.8,61.51,1
806,Carpentry,0,14.53,1,20,4.2,2,1.0,0.8400000000000001,0.2735000000000001,0.8,46.870000000000005,1
807,Plumbing,0,18.64,1,15,4.4,9,0.75,0.8800000000000001,0.06799999999999995,0.09999999999999998,33.660000000000004,1
808,Painting,1,10.79,1,7,3.5,10,0.35,0.7,0.4605,0.0,69.71,0
809,Gardening,1,5.55,1,11,4.0,0,0.55,0.8,0.7225,1.0,87.95,1
810,Plumbing,0,1.53,1,20,3.2,5,1.0,0.64,0.9235,0.5,54.87,1
811,Gardening,1,14.66,0,16,3.8,1,0.8,0.76,0.267,0.9,64.94,0
812,Plumbing,0,2.87,1,4,4.0,0,0.2,0.8,0.8565,1.0,52.13000000000001,0
813,Carpentry,1,6.4,1,6,4.3,1,0.3,0.86,0.6799999999999999,0.9,84.2,1
814,Painting,1,10.88,1,3,4.9,5,0.15,0.9800000000000001,0.45599999999999996,0.5,75.42,0
815,Painting,1,11.51,1,9,4.2,3,0.45,0.8400000000000001,0.4245,0.7,78.38999999999999,0
816,Cleaning,1,12.21,1,10,4.5,5,0.5,0.9,0.38949999999999996,0.5,76.79,1
817,Gardening,1,3.74,1,14,4.0,8,0.7,0.8,0.813,0.19999999999999996,83.26,1
818,Plumbing,1,7.9,1,11,4.3,9,0.55,0.86,0.605,0.09999999999999998,77.2,1
819,Plumbing,1,12.54,1,18,3.1,9,0.9,0.62,0.373,0.09999999999999998,73.66,1
820,Electrical,1,19.41,1,12,3.5,7,0.6,0.7,0.02949999999999997,0.30000000000000004,66.59,1
821,Cleaning,0,14.69,0,12,3.7,0,0.6,0.74,0.26550000000000007,1.0,28.71,1
822,Electrical,1,18.49,1,13,3.9,7,0.65,0.78,0.07550000000000012,0.30000000000000004,68.81000000000002,1
823,Electrical,1,15.36,1,13,3.1,8,0.65,0.62,0.23199999999999998,0.19999999999999996,69.34,1
824,Electrical,0,12.04,1,19,3.3,5,0.95,0.6599999999999999,0.398,0.5,44.06,0
825,Gardening,1,4.24,0,19,3.6,9,0.95,0.72,0.788,0.09999999999999998,68.46,1
826,Gardening,0,13.5,1,14,4.9,4,0.7,0.9800000000000001,0.32499999999999996,0.6,44.3,1
827,Carpentry,1,12.66,1,4,3.7,5,0.2,0.74,0.367,0.5,71.74000000000001,1
828,Carpentry,1,12.25,1,13,4.0,5,0.65,0.8,0.38749999999999996,0.5,77.25000000000001,1
829,Electrical,0,10.05,0,8,3.4,8,0.4,0.6799999999999999,0.49749999999999994,0.19999999999999996,22.75,0
830,Cleaning,1,10.81,0,19,4.2,3,0.95,0.8400000000000001,0.4595,0.7,69.08999999999999,1
831,Plumbing,1,7.02,1,12,3.6,1,0.6,0.72,0.649,0.9,85.17999999999999,1
832,Gardening,1,10.63,1,18,3.4,10,0.9,0.6799999999999999,0.4684999999999999,0.0,75.16999999999999,1
833,Cleaning,1,4.35,1,6,4.0,10,0.3,0.8,0.7825,0.0,76.64999999999999,1
834,Painting,1,16.2,1,18,3.0,8,0.9,0.6,0.19000000000000006,0.19999999999999996,70.8,1
835,Gardening,1,4.12,0,19,3.0,1,0.95,0.6,0.794,0.9,75.38,1
836,Gardening,1,2.16,1,5,3.4,9,0.25,0.6799999999999999,0.892,0.09999999999999998,78.14,1
837,Carpentry,1,9.01,0,9,3.1,8,0.45,0.62,0.5495,0.19999999999999996,58.69,0
838,Plumbing,1,13.34,1,3,3.2,1,0.15,0.64,0.33299999999999996,0.9,73.55999999999999,1
839,Plumbing,1,9.04,1,10,3.7,7,0.5,0.74,0.548,0.30000000000000004,76.36,1
840,Painting,1,5.9,1,19,4.6,8,0.95,0.9199999999999999,0.705,0.19999999999999996,84.8,1
841,Painting,1,11.38,1,3,4.1,9,0.15,0.82,0.43099999999999994,0.09999999999999998,69.32,1
842,Gardening,1,7.27,1,15,4.0,8,0.75,0.8,0.6365000000000001,0.19999999999999996,80.23,1
843,Electrical,1,18.69,1,1,3.6,9,0.05,0.72,0.06549999999999989,0.09999999999999998,60.01,1
844,Carpentry,1,18.49,0,7,4.9,8,0.35,0.9800000000000001,0.07550000000000012,0.19999999999999996,51.81,0
845,Carpentry,1,10.3,1,12,3.8,1,0.6,0.76,0.485,0.9,82.30000000000001,1
846,Gardening,1,6.89,1,17,3.2,3,0.85,0.64,0.6555,0.7,85.00999999999999,1
847,Cleaning,1,14.87,0,20,4.2,6,1.0,0.8400000000000001,0.25650000000000006,0.4,62.529999999999994,1
848,Electrical,1,1.22,1,5,3.2,1,0.25,0.64,0.9390000000000001,0.9,86.68,0
849,Gardening,1,9.76,1,4,3.7,0,0.2,0.74,0.512,1.0,79.63999999999999,1
850,Electrical,1,7.06,1,12,4.0,2,0.6,0.8,0.647,0.8,84.94000000000001,1
851,Electrical,0,18.45,1,20,4.7,3,1.0,0.9400000000000001,0.07750000000000001,0.7,42.95,0
852,Electrical,1,0.73,1,18,4.0,7,0.9,0.8,0.9635,0.30000000000000004,89.27000000000001,1
853,Gardening,1,11.28,0,17,4.4,5,0.85,0.8800000000000001,0.43600000000000005,0.5,66.02000000000001,1
854,Carpentry,1,14.94,0,19,5.0,10,0.95,1.0,0.253,0.0,59.55999999999999,0
855,Carpentry,0,9.96,1,9,3.3,1,0.45,0.6599999999999999,0.502,0.9,45.14,0
856,Electrical,1,2.17,1,4,3.5,8,0.2,0.7,0.8915,0.19999999999999996,78.83,1
857,Cleaning,1,19.46,0,2,3.8,1,0.1,0.76,0.026999999999999913,0.9,53.14,1
858,Plumbing,0,10.6,1,4,3.8,4,0.2,0.76,0.47,0.6,40.0,0
859,Gardening,1,12.48,1,2,3.8,3,0.1,0.76,0.376,0.7,73.11999999999999,1
860,Plumbing,1,5.11,1,15,4.8,6,0.75,0.96,0.7444999999999999,0.4,85.99,1
861,Cleaning,1,9.93,0,2,4.4,7,0.1,0.8800000000000001,0.5035000000000001,0.30000000000000004,57.87,0
862,Gardening,1,8.87,1,4,4.2,4,0.2,0.8400000000000001,0.5565,0.6,77.53000000000002,1
863,Electrical,1,1.96,1,6,3.6,9,0.3,0.72,0.902,0.09999999999999998,79.24,1
864,Carpentry,1,2.57,1,7,4.6,4,0.35,0.9199999999999999,0.8714999999999999,0.6,86.13,1
865,Plumbing,1,16.83,1,10,4.9,1,0.5,0.9800000000000001,0.15850000000000009,0.9,76.97,1
866,Painting,1,5.18,1,19,4.6,7,0.95,0.9199999999999999,0.741,0.30000000000000004,86.52,1
867,Painting,1,4.3,1,19,3.0,1,0.95,0.6,0.785,0.9,90.2,1
868,Cleaning,1,10.35,0,12,4.3,9,0.6,0.86,0.48250000000000004,0.09999999999999998,60.24999999999999,1
869,Electrical,1,15.49,1,3,3.1,5,0.15,0.62,0.22550000000000003,0.5,67.21000000000001,0
870,Plumbing,1,1.71,1,13,3.5,7,0.65,0.7,0.9145,0.30000000000000004,84.78999999999999,0
871,Electrical,1,11.75,1,18,3.1,5,0.9,0.62,0.4125,0.5,78.45,1
872,Plumbing,0,2.82,0,8,4.2,3,0.4,0.8400000000000001,0.859,0.7,36.580000000000005,0
873,Cleaning,1,1.21,0,15,4.4,3,0.75,0.8800000000000001,0.9395,0.7,77.09,1
874,Cleaning,1,1.53,1,1,3.2,5,0.05,0.64,0.9235,0.5,80.37,1
875,Painting,1,16.77,1,3,3.8,3,0.15,0.76,0.16149999999999998,0.7,69.33,1
876,Electrical,1,2.8,1,8,3.9,7,0.4,0.78,0.86,0.30000000000000004,82.0,1
877,Gardening,1,1.38,1,4,3.7,8,0.2,0.74,0.931,0.19999999999999996,80.02,1
878,Painting,1,9.04,1,16,3.2,0,0.8,0.64,0.548,1.0,85.36,1
879,Electrical,0,16.96,1,10,3.8,3,0.5,0.76,0.1519999999999999,0.7,37.64,0
880,Painting,1,5.62,1,12,4.5,3,0.6,0.9,0.719,0.7,86.38,1
881,Gardening,0,8.72,1,14,3.1,1,0.7,0.62,0.564,0.9,48.480000000000004,0
882,Carpentry,1,1.28,1,14,3.2,5,0.7,0.64,0.9359999999999999,0.5,87.12,1
883,Carpentry,1,9.26,0,2,3.7,2,0.1,0.74,0.537,0.8,62.13999999999999,1
884,Carpentry,1,11.76,1,5,4.9,6,0.25,0.9800000000000001,0.41200000000000003,0.4,74.54,1
885,Carpentry,1,11.63,1,5,4.3,10,0.25,0.86,0.4185,0.0,69.47,0
886,Plumbing,1,6.98,1,6,4.4,10,0.3,0.8800000000000001,0.651,0.0,74.82,1
887,Carpentry,0,6.65,0,13,3.7,4,0.65,0.74,0.6675,0.6,33.25,0
888,Gardening,0,2.58,1,9,4.2,3,0.45,0.8400000000000001,0.871,0.7,52.32,1
889,Cleaning,1,7.65,0,15,3.0,4,0.75,0.6,0.6174999999999999,0.6,66.85000000000001,1
890,Cleaning,0,2.44,0,14,4.3,7,0.7,0.86,0.878,0.30000000000000004,36.160000000000004,0
891,Plumbing,0,15.45,1,7,4.8,2,0.35,0.96,0.22750000000000004,0.8,40.650000000000006,1
892,Carpentry,1,19.34,1,20,4.2,6,1.0,0.8400000000000001,0.03300000000000003,0.4,73.05999999999999,0
893,Carpentry,1,19.42,1,2,4.7,5,0.1,0.9400000000000001,0.028999999999999915,0.5,65.97999999999999,0
894,Carpentry,1,17.37,0,7,4.4,0,0.35,0.8800000000000001,0.13149999999999995,1.0,59.92999999999999,1
895,Painting,1,12.22,0,6,3.2,6,0.3,0.64,0.389,0.4,56.18000000000001,0
896,Electrical,1,14.17,1,17,4.8,6,0.85,0.96,0.2915,0.4,77.92999999999999,1
897,Painting,1,6.06,1,2,3.1,0,0.1,0.62,0.6970000000000001,1.0,81.14,1
898,Electrical,1,12.8,1,3,4.1,8,0.15,0.82,0.36,0.19999999999999996,68.89999999999999,0
899,Carpentry,1,9.39,1,5,3.3,5,0.25,0.6599999999999999,0.5305,0.5,74.71,1
900,Carpentry,1,9.9,1,5,3.0,1,0.25,0.6,0.505,0.9,77.6,1
901,Painting,1,15.28,1,1,3.8,4,0.05,0.76,0.236,0.6,68.82000000000002,1
902,Painting,1,6.0,1,8,3.6,10,0.4,0.72,0.7,0.0,75.2,1
903,Electrical,0,6.7,1,12,4.0,3,0.6,0.8,0.665,0.7,49.300000000000004,0
904,Cleaning,0,18.53,1,4,4.2,6,0.2,0.8400000000000001,0.0734999999999999,0.4,30.869999999999997,0
905,Electrical,0,1.6,1,13,3.1,7,0.65,0.62,0.92,0.30000000000000004,49.1,0
906,Painting,1,9.97,1,15,3.2,10,0.75,0.64,0.5015,0.0,73.93,0
907,Gardening,1,18.3,1,11,4.1,10,0.55,0.82,0.08499999999999996,0.0,65.4,0
908,Painting,1,12.4,0,10,3.7,0,0.5,0.74,0.38,1.0,64.99999999999999,1
909,Gardening,1,11.15,1,3,4.5,4,0.15,0.9,0.4425,0.6,75.35000000000001,1
910,Plumbing,1,5.37,0,14,4.3,2,0.7,0.86,0.7315,0.8,73.22999999999999,1
911,Painting,0,7.19,1,16,4.7,0,0.8,0.9400000000000001,0.6405,1.0,55.21,0
912,Plumbing,1,17.11,1,10,4.4,2,0.5,0.8800000000000001,0.14450000000000007,0.8,74.69000000000001,1
913,Cleaning,1,11.4,1,10,3.9,5,0.5,0.78,0.42999999999999994,0.5,76.4,1
914,Electrical,1,10.54,1,12,4.3,6,0.6,0.86,0.4730000000000001,0.4,78.06,1
915,Gardening,1,2.44,1,9,3.6,7,0.45,0.72,0.878,0.30000000000000004,82.26,1
916,Electrical,0,0.81,1,1,3.6,10,0.05,0.72,0.9595,0.0,41.89,0
917,Plumbing,0,19.29,0,5,4.6,3,0.25,0.9199999999999999,0.03550000000000009,0.7,19.41,0
918,Gardening,0,7.85,0,20,3.9,2,1.0,0.78,0.6075,0.8,37.95,1
919,Electrical,1,12.26,1,8,4.6,4,0.4,0.9199999999999999,0.387,0.6,76.94000000000001,1
920,Painting,1,2.05,1,11,4.6,8,0.55,0.9199999999999999,0.8975,0.19999999999999996,84.65,1
921,Carpentry,1,13.82,1,12,4.7,5,0.6,0.9400000000000001,0.30899999999999994,0.5,76.58,0
922,Plumbing,1,18.69,0,1,4.8,8,0.05,0.96,0.06549999999999989,0.19999999999999996,48.41,0
923,Electrical,1,11.73,1,20,3.9,5,1.0,0.78,0.4135,0.5,81.07,0
924,Plumbing,1,2.96,0,11,3.6,1,0.55,0.72,0.852,0.9,73.74,0
925,Plumbing,0,11.84,1,5,4.2,4,0.25,0.8400000000000001,0.40800000000000003,0.6,40.06,0
926,Gardening,1,15.44,0,15,3.7,10,0.75,0.74,0.22799999999999998,0.0,54.459999999999994,1
927,Gardening,1,8.43,1,5,4.2,8,0.25,0.8400000000000001,0.5785,0.19999999999999996,74.47000000000001,1
928,Carpentry,0,17.66,0,12,4.4,7,0.6,0.8800000000000001,0.11699999999999999,0.30000000000000004,20.14,0
929,Painting,1,13.15,1,5,4.4,6,0.25,0.8800000000000001,0.3425,0.4,72.15,1
930,Plumbing,1,18.04,1,17,3.7,0,0.85,0.74,0.09800000000000009,1.0,77.85999999999999,1
931,Electrical,1,12.66,1,17,3.3,3,0.85,0.6599999999999999,0.367,0.7,79.43999999999998,1
932,Cleaning,1,3.06,1,12,3.9,6,0.6,0.78,0.847,0.4,84.74000000000001,1
933,Plumbing,1,6.54,1,15,3.3,10,0.75,0.6599999999999999,0.673,0.0,77.56,0
934,Plumbing,1,4.44,1,15,4.8,6,0.75,0.96,0.778,0.4,86.66000000000001,1
935,Carpentry,0,18.22,1,6,3.7,5,0.3,0.74,0.08900000000000008,0.5,32.18,0
936,Painting,0,15.33,1,12,3.3,7,0.6,0.6599999999999999,0.23350000000000004,0.30000000000000004,35.27000000000001,0
937,Cleaning,0,13.69,1,20,3.1,10,1.0,0.62,0.3155,0.0,37.510000000000005,0
938,Gardening,0,6.37,0,18,4.3,5,0.9,0.86,0.6815,0.5,36.230000000000004,1
939,Gardening,1,4.09,1,14,4.3,9,0.7,0.86,0.7955,0.09999999999999998,82.50999999999999,1
940,Electrical,1,15.25,0,2,3.7,2,0.1,0.74,0.23750000000000004,0.8,56.15,0
941,Cleaning,0,9.75,0,9,3.1,3,0.45,0.62,0.5125,0.7,27.949999999999996,0
942,Gardening,1,4.9,1,5,3.8,2,0.25,0.76,0.755,0.8,83.2,1
943,Electrical,0,12.52,1,20,3.6,0,1.0,0.72,0.374,1.0,49.68,1
944,Painting,1,1.29,1,1,4.4,9,0.05,0.8800000000000001,0.9355,0.09999999999999998,79.01,0
945,Electrical,1,6.86,1,3,4.2,4,0.15,0.8400000000000001,0.657,0.6,79.03999999999999,1
946,Gardening,1,9.64,1,6,3.7,0,0.3,0.74,0.518,1.0,80.76,1
947,Carpentry,1,3.39,1,5,3.4,0,0.25,0.6799999999999999,0.8305,1.0,85.91,1
948,Carpentry,1,19.7,0,5,5.0,1,0.25,1.0,0.015000000000000013,0.9,56.8,0
949,Carpentry,1,4.58,0,1,3.9,3,0.05,0.78,0.771,0.7,65.71999999999998,0
950,Gardening,1,3.04,1,17,4.4,5,0.85,0.8800000000000001,0.848,0.5,89.26,1
951,Carpentry,0,4.47,0,19,3.3,7,0.95,0.6599999999999999,0.7765,0.30000000000000004,34.63,0
952,Cleaning,0,15.5,0,14,4.0,2,0.7,0.8,0.22499999999999998,0.8,27.500000000000004,0
953,Painting,0,8.8,1,12,3.1,0,0.6,0.62,0.5599999999999999,1.0,48.4,0
954,Electrical,1,11.53,1,10,4.0,2,0.5,0.8,0.4235,0.8,79.47000000000001,0
955,Electrical,0,0.91,1,20,4.9,2,1.0,0.9800000000000001,0.9545,0.8,61.89,1
956,Gardening,1,1.17,1,18,3.8,4,0.9,0.76,0.9415,0.6,91.43,1
957,Carpentry,1,9.19,1,11,3.1,10,0.55,0.62,0.5405,0.0,72.51,1
958,Carpentry,1,16.42,0,2,3.1,3,0.1,0.62,0.17899999999999994,0.7,52.779999999999994,1
959,Plumbing,1,17.76,0,18,3.8,3,0.9,0.76,0.11199999999999988,0.7,60.839999999999996,1
960,Painting,0,2.19,1,7,3.3,8,0.35,0.6599999999999999,0.8905,0.19999999999999996,44.91,1
961,Cleaning,0,11.0,1,15,3.0,6,0.75,0.6,0.44999999999999996,0.4,41.5,0
962,Electrical,1,18.31,1,11,4.5,3,0.55,0.9,0.08450000000000002,0.7,73.19,1
963,Plumbing,1,8.07,0,18,3.9,2,0.9,0.78,0.5965,0.8,71.73,1
964,Plumbing,1,16.68,1,12,3.6,5,0.6,0.72,0.16600000000000004,0.5,71.52,1
965,Gardening,0,3.11,1,6,4.8,2,0.3,0.96,0.8445,0.8,52.489999999999995,1
966,Electrical,1,18.74,1,20,3.2,5,1.0,0.64,0.06300000000000006,0.5,72.66,1
967,Gardening,0,15.15,1,13,4.9,10,0.65,0.9800000000000001,0.24249999999999994,0.0,36.15,1
968,Cleaning,1,18.86,1,20,3.6,10,1.0,0.72,0.05700000000000005,0.0,68.33999999999999,1
969,Plumbing,1,13.69,1,16,4.8,8,0.8,0.96,0.3155,0.19999999999999996,75.91,1
970,Plumbing,1,7.59,1,18,4.2,5,0.9,0.8400000000000001,0.6205,0.5,84.81,1
971,Painting,0,18.79,1,10,4.7,3,0.5,0.9400000000000001,0.0605,0.7,37.61000000000001,1
972,Cleaning,0,5.87,1,8,5.0,4,0.4,1.0,0.7065,0.6,49.13,1
973,Plumbing,1,6.98,1,18,3.6,5,0.9,0.72,0.651,0.5,84.22,1
974,Cleaning,1,14.17,1,1,4.9,10,0.05,0.9800000000000001,0.2915,0.0,66.13,1
975,Electrical,1,15.42,1,8,3.8,2,0.4,0.76,0.22899999999999998,0.8,74.18,1
976,Carpentry,1,18.62,0,6,3.8,7,0.3,0.76,0.06899999999999995,0.30000000000000004,49.98,0
977,Plumbing,1,4.49,1,5,3.7,3,0.25,0.74,0.7755,0.7,82.41,1
978,Painting,0,16.06,1,15,4.1,7,0.75,0.82,0.19700000000000006,0.30000000000000004,37.64000000000001,0
979,Electrical,1,14.9,1,15,3.3,9,0.75,0.6599999999999999,0.255,0.09999999999999998,70.19999999999999,1
980,Cleaning,1,1.74,1,2,4.1,9,0.1,0.82,0.913,0.09999999999999998,78.46,1
981,Gardening,1,8.05,1,1,4.1,2,0.05,0.82,0.5974999999999999,0.8,78.64999999999999,1
982,Electrical,0,6.01,0,11,4.5,9,0.55,0.9,0.6995,0.09999999999999998,29.490000000000006,1
983,Plumbing,1,6.44,1,10,4.7,6,0.5,0.9400000000000001,0.6779999999999999,0.4,81.96,1
984,Cleaning,1,19.67,1,18,3.9,10,0.9,0.78,0.01649999999999996,0.0,67.13,1
985,Carpentry,1,13.03,1,18,3.6,8,0.9,0.72,0.34850000000000003,0.19999999999999996,75.16999999999999,1
986,Electrical,1,14.49,1,17,3.5,3,0.85,0.7,0.27549999999999997,0.7,78.00999999999998,1
987,Plumbing,0,19.54,1,8,3.4,7,0.4,0.6799999999999999,0.02300000000000002,0.30000000000000004,29.26,0
988,Painting,1,7.86,1,15,3.1,2,0.75,0.62,0.607,0.8,83.84,1
989,Gardening,1,16.14,0,8,3.7,6,0.4,0.74,0.19299999999999995,0.4,54.26,1
990,Cleaning,1,8.97,1,17,3.5,2,0.85,0.7,0.5515,0.8,84.53,1
991,Electrical,1,17.46,1,12,4.9,6,0.6,0.9800000000000001,0.127,0.4,72.33999999999999,0
992,Electrical,0,4.02,1,8,4.1,10,0.4,0.82,0.799,0.0,43.18,1
993,Carpentry,1,18.98,1,14,3.7,9,0.7,0.74,0.050999999999999934,0.09999999999999998,66.41999999999999,1
994,Carpentry,0,4.77,1,4,4.2,9,0.2,0.8400000000000001,0.7615000000000001,0.09999999999999998,41.63,1
995,Painting,1,6.86,0,1,3.3,10,0.05,0.6599999999999999,0.657,0.0,55.24,1
996,Gardening,1,15.25,1,1,3.9,10,0.05,0.78,0.23750000000000004,0.0,63.050000000000004,1
997,Painting,1,8.18,1,19,4.3,5,0.95,0.86,0.591,0.5,84.92,0
998,Plumbing,1,12.36,1,16,4.0,1,0.8,0.8,0.382,0.9,82.64000000000001,1
999,Plumbing,0,9.17,1,14,3.8,10,0.7,0.76,0.5415,0.0,40.43,1
1000,Painting,1,14.98,1,16,5.0,2,0.8,1.0,0.251,0.8,81.02000000000001,1
